"game","title"
"http://dbpedia.org/resource/Marco_Polo_(game)",
"http://dbpedia.org/resource/Mare_Nostrum_(board_game)",
"http://dbpedia.org/resource/Mystery_of_the_Abbey",
"http://dbpedia.org/resource/Outrage!_(game)",
"http://dbpedia.org/resource/Dutch_Blitz",
"http://dbpedia.org/resource/Fightball",
"http://dbpedia.org/resource/Hordes_(game)",
"http://dbpedia.org/resource/Starfire_(board_wargame)",
"http://dbpedia.org/resource/Myths_and_Legends",
"http://dbpedia.org/resource/Pirate's_Cove",
"http://dbpedia.org/resource/PÜNCT",
"http://dbpedia.org/resource/TransAmerica_(board_game)",
"http://dbpedia.org/resource/Trax_(game)",
"http://dbpedia.org/resource/Santon_(figurine)",
"http://dbpedia.org/resource/Star_Wars_Miniatures",
"http://dbpedia.org/resource/The_Awful_Green_Things_from_Outer_Space",
"http://dbpedia.org/resource/World_of_Warcraft_Trading_Card_Game",
"http://dbpedia.org/resource/Friday_Night_at_the_ER",
"http://dbpedia.org/resource/Horus_Heresy_(2010_board_game)",
"http://dbpedia.org/resource/My_Little_Pony_Collectible_Card_Game",
"http://dbpedia.org/resource/Tephra:_The_Steampunk_RPG",
"http://dbpedia.org/resource/Warhammer_40,000:_Conquest",
"http://dbpedia.org/resource/Mansions_of_Madness",
"http://dbpedia.org/resource/Star_Wars:_The_Card_Game",
"http://dbpedia.org/resource/The_Strange",
"http://dbpedia.org/resource/Austin_Powers_Collectible_Card_Game",
"http://dbpedia.org/resource/Game_of_the_Amazons",
"http://dbpedia.org/resource/Armorica_(game)",
"http://dbpedia.org/resource/Lensman_(game)",
"http://dbpedia.org/resource/Race_for_the_Galaxy",
"http://dbpedia.org/resource/B-17,_Queen_of_the_Skies",
"http://dbpedia.org/resource/Wrocław's_dwarfs",
"http://dbpedia.org/resource/Star_Trek_Customizable_Card_Game",
"http://dbpedia.org/resource/Wooden_Ships_and_Iron_Men",
"http://dbpedia.org/resource/Hanafuda",
"http://dbpedia.org/resource/Squander",
"http://dbpedia.org/resource/Full_Thrust",
"http://dbpedia.org/resource/Tactical_wargame",
"http://dbpedia.org/resource/Draim_arena",
"http://dbpedia.org/resource/Emer_(Shadow_World)",
"http://dbpedia.org/resource/Epic_Battles",
"http://dbpedia.org/resource/Irensei",
"http://dbpedia.org/resource/Jeu_des_petits_chevaux",
"http://dbpedia.org/resource/List_of_Shadow_World_races",
"http://dbpedia.org/resource/Runebound",
"http://dbpedia.org/resource/Space_Fleet",
"http://dbpedia.org/resource/Zooloretto",
"http://dbpedia.org/resource/Keltis",
"http://dbpedia.org/resource/Havok_(wargame)",
"http://dbpedia.org/resource/Hi_Ho!_Cherry-O",
"http://dbpedia.org/resource/Jack_change_it",
"http://dbpedia.org/resource/Khar-polis",
"http://dbpedia.org/resource/Picture_consequences",
"http://dbpedia.org/resource/Reels_&_Deals:_The_Movie-Making_Card_Game",
"http://dbpedia.org/resource/Search_&_Destroy:_Tactical_Combat_Vietnam_1965-1966",
"http://dbpedia.org/resource/Invasion_America_(board_wargame)",
"http://dbpedia.org/resource/Haggis_(card_game)",
"http://dbpedia.org/resource/The_Marklands",
"http://dbpedia.org/resource/Azhanti_High_Lightning",
"http://dbpedia.org/resource/Patton's_Best",
"http://dbpedia.org/resource/Renaissance_of_Infantry",
"http://dbpedia.org/resource/2017_European_Diving_Championships",
"http://dbpedia.org/resource/Bashni",
"http://dbpedia.org/resource/Kingdom_Death:_Monster",
"http://dbpedia.org/resource/Trump:_The_Game",
"http://dbpedia.org/resource/Pulsar_Games",
"http://dbpedia.org/resource/Central_America_(game)",
"http://dbpedia.org/resource/Archworld",
"http://dbpedia.org/resource/Armored_Task_Force",
"http://dbpedia.org/resource/BCT_Commander",
"http://dbpedia.org/resource/Marc_W._Miller",
"http://dbpedia.org/resource/The_Layer_Quaternity",
"http://dbpedia.org/resource/Operation_Sea_Lion_(wargame)",
"http://dbpedia.org/resource/The_Face_of_Battle_(game)",
"http://dbpedia.org/resource/Strategic_War_Game_of_1905",
"http://dbpedia.org/resource/Animal_figurines",
"http://dbpedia.org/resource/Mage_Wars",
"http://dbpedia.org/resource/Glass_animal_collectibles",
"http://dbpedia.org/resource/All_Things_Zombie",
"http://dbpedia.org/resource/Napoleon's_Last_Battles",
"http://dbpedia.org/resource/Lankhmar_(board_game)",
"http://dbpedia.org/resource/Classic_Warfare",
"http://dbpedia.org/resource/Little_Big_Horn_(game)",
